trial,mode,binary_outcome,continuous_outcome,steps_taken,x,y,table_height,camera_azimuth,camera_elevation,camera_distance
187,brute_force,0.0,2.5,35,0.2,0.7000000000000001,3.0,-30.0,30.0,102.0
188,brute_force,0.0,2.5,35,0.2,0.8,3.0,-30.0,30.0,102.0
189,brute_force,0.0,2.5,35,0.2,0.9,3.0,-30.0,30.0,102.0
190,brute_force,0.0,2.5,35,0.2,1.0,3.0,-30.0,30.0,102.0
191,brute_force,1.0,6.0,26,0.3,0.1,3.0,-30.0,30.0,102.0
192,brute_force,1.0,6.0,23,0.3,0.2,3.0,-30.0,30.0,102.0
193,brute_force,1.0,6.0,16,0.3,0.3,3.0,-30.0,30.0,102.0
194,brute_force,0.0,1.0,35,0.3,0.4,3.0,-30.0,30.0,102.0
195,brute_force,0.0,2.5,35,0.3,0.5,3.0,-30.0,30.0,102.0
196,brute_force,0.0,2.5,35,0.3,0.6000000000000001,3.0,-30.0,30.0,102.0
197,brute_force,0.0,2.5,35,0.3,0.7000000000000001,3.0,-30.0,30.0,102.0
198,brute_force,0.0,3.0,35,0.3,0.8,3.0,-30.0,30.0,102.0
199,brute_force,0.0,2.5,35,0.3,0.9,3.0,-30.0,30.0,102.0
200,brute_force,0.0,2.5,35,0.3,1.0,3.0,-30.0,30.0,102.0
201,brute_force,0.0,4.0,35,0.4,0.1,3.0,-30.0,30.0,102.0
202,brute_force,0.0,4.0,35,0.4,0.2,3.0,-30.0,30.0,102.0
203,brute_force,1.0,6.0,16,0.4,0.3,3.0,-30.0,30.0,102.0
204,brute_force,0.0,3.5,35,0.4,0.7000000000000001,3.0,-30.0,30.0,102.0
205,brute_force,0.0,3.5,35,0.4,0.8,3.0,-30.0,30.0,102.0
206,brute_force,0.0,3.5,35,0.4,0.9,3.0,-30.0,30.0,102.0
207,brute_force,0.0,3.0,35,0.4,1.0,3.0,-30.0,30.0,102.0
208,brute_force,1.0,6.0,27,0.5,0.2,3.0,-30.0,30.0,102.0
209,brute_force,1.0,6.0,17,0.5,0.3,3.0,-30.0,30.0,102.0
210,brute_force,0.0,3.5,35,0.5,0.7000000000000001,3.0,-30.0,30.0,102.0
211,brute_force,0.0,3.5,35,0.5,0.8,3.0,-30.0,30.0,102.0
212,brute_force,0.0,4.0,35,0.5,0.9,3.0,-30.0,30.0,102.0
213,brute_force,0.0,3.0,35,0.5,1.0,3.0,-30.0,30.0,102.0
214,brute_force,0.0,4.0,35,0.6000000000000001,0.3,3.0,-30.0,30.0,102.0
215,brute_force,1.0,6.0,17,0.6000000000000001,0.7000000000000001,3.0,-30.0,30.0,102.0
216,brute_force,1.0,6.0,17,0.6000000000000001,0.8,3.0,-30.0,30.0,102.0
217,brute_force,1.0,6.0,17,0.6000000000000001,0.9,3.0,-30.0,30.0,102.0
218,brute_force,0.0,3.5,35,0.6000000000000001,1.0,3.0,-30.0,30.0,102.0
219,brute_force,1.0,6.0,20,0.7000000000000001,0.4,3.0,-30.0,30.0,102.0
220,brute_force,1.0,6.0,18,0.7000000000000001,0.5,3.0,-30.0,30.0,102.0
221,brute_force,1.0,6.0,17,0.7000000000000001,0.6000000000000001,3.0,-30.0,30.0,102.0
222,brute_force,1.0,6.0,17,0.7000000000000001,0.7000000000000001,3.0,-30.0,30.0,102.0
223,brute_force,1.0,6.0,17,0.7000000000000001,0.8,3.0,-30.0,30.0,102.0
224,brute_force,1.0,6.0,17,0.7000000000000001,0.9,3.0,-30.0,30.0,102.0
225,brute_force,0.0,4.0,35,0.7000000000000001,1.0,3.0,-30.0,30.0,102.0
226,brute_force,1.0,6.0,19,0.8,0.5,3.0,-30.0,30.0,102.0
227,brute_force,1.0,6.0,18,0.8,0.6000000000000001,3.0,-30.0,30.0,102.0
228,brute_force,1.0,6.0,17,0.8,0.7000000000000001,3.0,-30.0,30.0,102.0
229,brute_force,1.0,6.0,17,0.8,0.8,3.0,-30.0,30.0,102.0
230,brute_force,1.0,6.0,18,0.8,0.9,3.0,-30.0,30.0,102.0
231,brute_force,1.0,6.0,18,0.8,1.0,3.0,-30.0,30.0,102.0
232,brute_force,1.0,6.0,18,0.9,0.6000000000000001,3.0,-30.0,30.0,102.0
233,brute_force,1.0,6.0,18,0.9,0.7000000000000001,3.0,-30.0,30.0,102.0
234,brute_force,1.0,6.0,18,0.9,0.8,3.0,-30.0,30.0,102.0
235,brute_force,1.0,6.0,18,0.9,0.9,3.0,-30.0,30.0,102.0
236,brute_force,1.0,6.0,19,0.9,1.0,3.0,-30.0,30.0,102.0
237,brute_force,0.0,4.0,35,1.0,0.6000000000000001,3.0,-30.0,30.0,102.0
238,brute_force,1.0,6.0,19,1.0,0.7000000000000001,3.0,-30.0,30.0,102.0
239,brute_force,1.0,6.0,19,1.0,0.8,3.0,-30.0,30.0,102.0
240,brute_force,1.0,6.0,20,1.0,0.9,3.0,-30.0,30.0,102.0
241,brute_force,1.0,6.0,21,1.0,1.0,3.0,-30.0,30.0,102.0
242,brute_force,0.0,1.5,35,0.0,0.0,1.0,15.0,30.0,103.0
243,brute_force,0.0,1.0,35,0.0,0.1,1.0,15.0,30.0,103.0
244,brute_force,0.0,1.0,35,0.0,0.2,1.0,15.0,30.0,103.0
